staName,APName,thpt,dist,time,handover
sta5,ap3,6.35,29.88,10.99,1
sta5,ap3,6.10,28.78,18.93,0
sta5,ap3,5.47,24.47,26.00,0
sta5,ap3,6.16,31.77,32.92,0
sta5,ap3,6.18,20.18,38.52,0
sta5,ap3,6.91,36.03,45.85,0
